,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Has Alley,Has Pool,Has Fence,Has Misc Feature,Mas Vnr Type_Encoding,Has Bsmt,Encoded Bsmt Qual,Bsmt Cond Encode,Bsmt Exposure Encode,BsmtFin Type 1 Encode,BsmtFin Type 2 Encode,Has Garage,Garage Type Encode,Has FirePlace,Fireplace Qu Encode,Garage cond,Bsmt Qual Encoded,Mas Vnr Type Encode
2482,60,RL,68.0,9019,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,274.0,0.0,636.0,GasA,Ex,Y,SBrkr,636,684,0,1320,0.0,0.0,2,1,3,1,Gd,6,Typ,0,1994.0,2.0,472.0,Y,0,40,0,0,0,0,0,7,2006,WD ,Normal,150000,0,0,0,0,3,1,2,5,3,0,6,1,1,0,3,,2,3
2483,20,RH,68.0,8900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,1056.0,0.0,1056.0,GasA,TA,Y,SBrkr,1056,0,0,1056,1.0,0.0,1,0,2,1,TA,5,Typ,0,1966.0,1.0,384.0,Y,0,42,0,0,0,0,0,11,2006,WD ,Normal,107000,0,0,1,0,3,1,5,5,3,5,6,1,5,0,3,,5,3
2484,20,RH,60.0,7800,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,641.0,0.0,828.0,GasA,Gd,Y,SBrkr,965,0,0,965,1.0,0.0,1,0,3,1,TA,6,Typ,0,1979.0,1.0,300.0,Y,421,0,0,0,0,0,0,7,2006,WD ,Abnorml,119900,0,0,1,0,3,1,5,5,3,1,6,1,5,0,3,,5,3
2485,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,36.0,0.0,988.0,GasA,Ex,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,1977.0,2.0,624.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,129500,0,0,0,0,1,1,5,5,3,3,6,1,5,0,3,,5,1
2486,90,RM,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,1332.0,0.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,6,2,TA,10,Typ,0,1963.0,2.0,504.0,Y,0,0,0,0,0,0,0,11,2006,ConLI,Abnorml,125000,0,0,0,0,1,1,5,5,3,5,6,1,5,0,3,,5,1
2487,90,RM,68.0,8927,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1286,368,0,1654,0.0,0.0,2,0,4,2,TA,10,Typ,0,1977.0,2.0,528.0,Y,0,0,0,0,0,0,0,8,2006,WD ,Normal,119500,0,0,0,0,3,0,3,3,4,4,4,1,1,0,3,,3,3
2488,20,RL,68.0,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,612.0,0.0,864.0,GasA,Gd,Y,SBrkr,1211,0,0,1211,0.0,0.0,1,0,2,1,TA,6,Min1,1,1972.0,2.0,576.0,Y,161,0,0,0,0,0,0,3,2006,WD ,Normal,144000,0,0,1,0,3,1,5,5,3,1,6,1,5,1,5,,5,3
2489,80,RL,88.0,8471,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,506.0,0.0,506.0,GasA,TA,Y,SBrkr,1212,0,0,1212,1.0,0.0,1,0,3,1,TA,6,Typ,1,1978.0,2.0,492.0,Y,292,12,0,0,0,0,0,7,2006,WD ,Normal,151000,0,0,1,0,1,1,2,2,0,0,6,1,1,1,5,,2,1
2490,20,RL,68.0,9308,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,554.0,0.0,984.0,GasA,TA,Y,SBrkr,984,0,0,984,0.0,0.0,1,0,3,1,TA,5,Typ,0,1965.0,1.0,310.0,Y,0,0,0,0,0,0,0,7,2006,WD ,Normal,126000,0,0,1,0,3,1,5,5,3,5,6,1,1,0,3,,5,3
2491,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,TA,TA,CBlock,162.0,270.0,882.0,GasA,TA,Y,SBrkr,909,0,0,909,0.0,0.0,1,0,3,1,TA,5,Typ,0,1968.0,1.0,294.0,Y,0,155,0,0,0,0,0,11,2006,COD,Normal,116000,0,0,1,0,1,1,5,5,3,1,5,1,1,0,3,,5,1
2492,20,RL,68.0,8638,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,181.0,0.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,2,1,TA,5,Typ,0,1990.0,2.0,484.0,Y,203,74,0,0,0,0,0,10,2006,WD ,Normal,133500,0,0,0,0,3,1,5,5,3,0,6,1,5,0,3,,5,3
2493,20,RL,68.0,13052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,712.0,0.0,1024.0,GasA,TA,Y,SBrkr,1024,0,0,1024,0.0,0.0,1,1,3,1,TA,5,Typ,0,1965.0,1.0,308.0,Y,0,0,0,0,0,0,0,1,2006,WD ,Normal,120875,0,0,1,0,3,1,5,5,3,5,6,1,1,0,3,,5,3
2494,20,RL,68.0,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,560.0,375.0,935.0,GasA,TA,Y,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,TA,5,Typ,0,1965.0,1.0,288.0,Y,180,0,0,0,0,0,0,11,2006,WD ,Normal,137000,0,0,1,0,1,1,5,5,3,1,3,1,1,0,3,,5,1
2495,20,RL,68.0,8020,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,644.0,0.0,912.0,GasA,TA,N,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,TA,6,Typ,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,4,2006,WD ,Normal,124000,0,0,1,0,3,1,5,5,3,0,6,0,6,0,3,,5,3
2496,20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,465.0,0.0,912.0,GasA,TA,Y,SBrkr,1236,0,0,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,1961.0,1.0,288.0,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,135000,0,0,0,0,3,1,5,5,3,1,6,1,1,1,5,,5,3
2497,20,RL,68.0,8789,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,659.0,0.0,912.0,GasA,TA,Y,SBrkr,941,0,0,941,0.0,0.0,1,0,3,1,TA,6,Typ,1,1967.0,1.0,288.0,Y,64,0,0,0,0,0,0,6,2006,WD ,Normal,129200,0,0,0,0,3,1,5,5,2,5,6,1,1,1,4,,5,3
2498,80,RL,100.0,14330,Pave,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,Gd,Fa,CBlock,1023.0,497.0,1748.0,GasA,Gd,Y,SBrkr,2151,495,0,2646,1.0,2.0,2,0,3,1,Gd,9,Mod,4,1974.0,2.0,550.0,Y,641,100,0,0,0,800,0,1,2006,WD ,Normal,260000,0,1,1,0,1,1,2,5,1,0,1,1,1,1,5,,2,1
2499,60,RL,121.0,16059,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,0.0,0.0,1288.0,GasA,Ex,Y,SBrkr,1301,1116,0,2417,0.0,0.0,2,1,4,1,Gd,9,Typ,1,1991.0,2.0,462.0,Y,127,82,0,0,0,0,0,4,2006,WD ,Normal,260000,0,0,0,0,1,1,2,5,3,6,6,1,1,1,5,,2,1
2500,60,RL,105.0,11025,Pave,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,1118.0,0.0,1334.0,GasA,Ex,Y,SBrkr,1520,1306,0,2826,1.0,0.0,2,1,3,1,Gd,9,Typ,3,1992.0,3.0,888.0,Y,177,208,186,0,0,0,0,10,2006,WD ,Normal,334000,0,0,0,0,1,1,0,5,1,2,6,1,1,1,5,,0,1
2501,60,RL,68.0,14541,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,1012.0,0.0,1338.0,GasA,Ex,Y,SBrkr,1352,1168,0,2520,1.0,0.0,2,1,5,1,Gd,10,Typ,1,1993.0,3.0,796.0,Y,209,55,0,0,0,0,0,11,2006,WD ,Abnorml,310000,0,0,0,0,3,1,2,2,3,2,6,1,1,1,5,,2,3
2502,60,RL,68.0,13346,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,728.0,0.0,1095.0,GasA,Ex,Y,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,Gd,9,Typ,1,1992.0,2.0,590.0,Y,0,40,0,0,0,0,0,7,2006,WD ,Normal,268000,0,0,0,0,3,1,2,5,3,2,6,1,1,1,5,,2,3
2503,20,RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,1456.0,0.0,1624.0,GasA,Ex,Y,SBrkr,1624,0,0,1624,1.0,0.0,2,0,2,1,Gd,5,Typ,1,1994.0,3.0,757.0,Y,0,114,192,0,0,0,0,7,2006,WD ,Normal,262000,0,0,1,0,3,1,2,5,3,2,6,1,1,1,1,,2,3
2504,120,FV,34.0,3628,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0.0,0.0,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,1,1,1,Gd,5,Typ,1,2004.0,2.0,588.0,Y,0,191,0,0,0,0,0,5,2006,WD ,Normal,176400,1,0,0,0,3,1,2,5,3,6,6,1,1,1,2,,2,3
2505,120,FV,37.0,3316,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,1039.0,0.0,1247.0,GasA,Ex,Y,SBrkr,1247,0,0,1247,1.0,0.0,1,1,1,1,Gd,4,Typ,1,2005.0,2.0,550.0,Y,0,84,0,0,0,0,0,4,2006,WD ,Normal,197000,1,0,0,0,3,1,2,5,3,2,6,1,1,1,2,,2,3
2506,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,0.0,0.0,600.0,GasA,Ex,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2005.0,2.0,480.0,Y,0,166,0,0,0,0,0,6,2006,WD ,Normal,151000,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
2507,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0.0,0.0,600.0,GasA,Ex,Y,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2005.0,2.0,480.0,Y,0,166,0,0,0,0,0,7,2006,WD ,Normal,147400,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
2508,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0.0,0.0,600.0,GasA,Ex,Y,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2005.0,2.0,480.0,Y,0,166,0,0,0,0,0,7,2006,WD ,Normal,149900,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
2509,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0.0,0.0,600.0,GasA,Ex,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2005.0,2.0,480.0,Y,0,166,0,0,0,0,0,4,2006,WD ,Abnorml,144152,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
2510,160,FV,68.0,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,353.0,0.0,756.0,GasA,Ex,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2000.0,2.0,440.0,Y,0,32,0,0,0,0,0,6,2006,WD ,Normal,166000,0,0,0,0,1,1,2,5,3,2,6,1,5,0,3,,2,1
2511,160,FV,35.0,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,450.0,0.0,691.0,GasA,Ex,Y,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,Gd,6,Typ,0,1999.0,2.0,506.0,Y,0,34,0,0,0,0,0,3,2006,WD ,Normal,183900,0,0,0,0,1,1,2,5,3,2,6,1,5,0,3,,2,1
2512,160,FV,68.0,2651,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,641.0,0.0,673.0,GasA,Ex,Y,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,Gd,6,Typ,0,2000.0,2.0,490.0,Y,153,50,0,0,0,0,0,4,2006,WD ,Normal,165000,0,0,0,0,3,1,2,5,3,2,6,1,5,0,3,,2,3
2513,160,FV,68.0,4447,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,530.0,GasA,Ex,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,Gd,4,Typ,0,2003.0,2.0,496.0,Y,0,50,0,0,0,0,0,7,2006,WD ,Normal,139000,0,0,0,0,3,1,2,5,3,6,6,1,1,0,3,,2,3
2514,60,FV,114.0,8314,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,0.0,0.0,569.0,GasA,Ex,Y,SBrkr,854,840,0,1694,0.0,0.0,2,1,3,1,Gd,6,Typ,1,1997.0,1.0,434.0,Y,0,382,0,0,110,0,0,11,2006,WD ,Normal,200000,1,0,1,0,3,1,2,5,3,6,6,1,3,1,5,,2,3
2515,20,FV,60.0,7180,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,0.0,0.0,1568.0,GasA,Ex,Y,SBrkr,1568,0,0,1568,0.0,0.0,2,0,3,1,Gd,6,Typ,1,2001.0,2.0,564.0,Y,0,266,0,0,0,0,0,9,2006,WD ,Normal,221000,1,0,0,0,3,1,2,5,3,6,6,1,1,1,5,,2,3
2516,120,RL,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,437.0,1057.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,Ex,6,Typ,1,1995.0,2.0,481.0,Y,0,30,0,0,216,0,0,4,2006,WD ,Normal,270000,0,0,0,0,3,1,2,2,0,3,2,1,1,1,2,,2,3
2517,20,RL,68.0,11250,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,CBlock,767.0,0.0,1208.0,GasA,TA,Y,SBrkr,1208,0,0,1208,1.0,0.0,1,1,3,1,TA,6,Typ,1,1977.0,2.0,546.0,Y,198,42,0,0,0,0,0,6,2006,WD ,Normal,165000,0,0,0,0,3,1,2,5,3,0,6,1,1,1,5,,2,3
2518,120,RL,68.0,3760,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,1009.0,182.0,1235.0,GasA,Gd,Y,SBrkr,1235,0,0,1235,1.0,0.0,1,0,1,1,TA,4,Typ,3,1980.0,2.0,484.0,Y,133,78,0,0,0,0,0,5,2006,WD ,Normal,214000,0,0,0,0,3,1,2,5,1,2,3,1,1,1,5,,2,3
2519,120,RL,36.0,3640,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,860.0,0.0,1036.0,GasA,TA,Y,SBrkr,1036,0,0,1036,1.0,0.0,1,0,1,1,Gd,4,Typ,1,1980.0,2.0,484.0,Y,133,108,0,0,0,0,0,9,2006,WD ,Normal,188000,0,0,0,0,3,1,2,5,1,2,6,1,5,1,5,,2,3
2520,120,RL,40.0,3874,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,807.0,0.0,1226.0,GasA,TA,Y,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,1980.0,2.0,484.0,Y,133,78,0,0,0,0,0,7,2006,WD ,Normal,190000,0,0,0,0,3,1,2,5,1,2,6,1,1,1,1,,2,3
2521,120,RL,40.0,3876,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,652.0,526.0,1226.0,GasA,TA,Y,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,1978.0,2.0,484.0,Y,133,60,0,0,0,0,0,7,2006,WD ,Normal,170000,0,0,0,0,3,1,2,5,1,2,5,1,1,1,5,,2,3
2522,20,RL,68.0,50271,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,1810.0,0.0,1842.0,GasA,Gd,Y,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,1981.0,3.0,894.0,Y,857,72,0,0,0,0,0,11,2006,WD ,Normal,385000,0,0,0,0,3,1,0,5,1,2,6,1,1,1,2,,0,3
2523,190,RL,79.0,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,962.0,0.0,1153.0,GasA,Ex,Y,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,1972.0,2.0,501.0,Y,140,153,0,0,0,0,0,7,2006,WD ,Normal,146500,0,0,1,0,1,1,2,5,3,2,6,1,1,0,3,,2,1
2524,80,RL,102.0,10192,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,0.0,0.0,570.0,GasA,Gd,Y,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,Gd,8,Typ,1,1968.0,2.0,487.0,Y,0,98,0,0,0,0,0,9,2006,WD ,Normal,170000,0,0,1,0,1,1,5,5,3,6,6,1,1,1,5,,5,1
2525,20,RL,68.0,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,297.0,68.0,1568.0,GasA,TA,Y,SBrkr,2156,0,0,2156,0.0,0.0,2,0,3,1,TA,9,Typ,1,1968.0,2.0,508.0,Y,0,80,0,290,0,0,0,6,2006,WD ,Normal,262500,0,0,0,0,3,1,5,5,3,1,5,1,1,1,2,,5,3
2526,60,RL,90.0,11700,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,404.0,0.0,708.0,GasA,Gd,Y,SBrkr,708,708,0,1416,0.0,0.0,2,1,3,1,TA,7,Typ,1,1968.0,2.0,776.0,Y,0,169,0,0,119,0,0,5,2006,WD ,Normal,179900,0,0,0,0,1,1,5,5,3,0,6,1,1,1,5,,5,1
2527,60,RL,68.0,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,619.0,0.0,1054.0,GasA,TA,Y,SBrkr,1512,1142,0,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,1968.0,2.0,619.0,Y,0,65,0,0,222,0,0,8,2006,WD ,Normal,250000,0,0,0,0,1,1,5,5,2,1,6,1,1,1,2,,5,1
2528,60,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,Unknown,288.0,TA,TA,CBlock,247.0,0.0,732.0,GasA,Gd,Y,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,TA,8,Min2,1,1972.0,2.0,484.0,Y,148,0,0,0,147,0,0,11,2006,WD ,Normal,165150,0,0,0,0,5,1,5,5,3,5,6,1,1,1,5,,5,5
2529,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,TA,CBlock,553.0,68.0,1334.0,GasA,Gd,Y,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,TA,7,Typ,0,1967.0,2.0,477.0,Y,0,20,35,0,264,0,0,4,2006,WD ,Normal,164500,0,0,0,0,1,1,5,5,3,1,3,1,1,0,3,,5,1
2530,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,0.0,0.0,1164.0,GasA,TA,Y,SBrkr,1164,0,0,1164,0.0,0.0,1,1,3,1,TA,6,Typ,0,1969.0,2.0,528.0,Y,0,0,0,0,0,0,0,7,2006,COD,Normal,140000,0,0,0,0,1,1,5,5,3,6,6,1,1,0,3,,5,1
2531,80,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,400.0,480.0,980.0,GasA,Gd,Y,SBrkr,980,0,0,980,0.0,0.0,2,0,3,1,TA,6,Typ,0,1967.0,1.0,384.0,Y,68,0,0,0,0,0,0,10,2006,WD ,Normal,135500,0,0,0,0,3,1,5,5,0,0,5,1,1,0,3,,5,3
